x_peaks,y_peaks,z_peaks,x_mean,y_mean,z_mean,x_std,y_std,z_std,code
16,34,17,-0.01884255353535354,0.0012652729949494967,-0.04539938773448774,1.3057270893042958,0.331743463427027,1.2424247434447322,TWS
89,66,62,-0.0004729372821870698,-0.00019087889734938096,-0.001177764902906465,0.029051282920597752,0.03949088032604695,0.014117698169204615,STD
76,102,90,-0.0009081770978193415,0.00010932865251028806,2.6800833443072563e-05,0.005268030569944066,0.0024453477966763773,0.008114752680027136,STD
16,32,11,-0.02746804638070402,-0.0026270837641460217,-0.023865650457627105,0.9091153720845363,0.11301982015175879,0.9773448210656536,TWS
11,42,9,0.005103992114666672,0.002976875406493333,0.012922182123466672,0.48339241397032934,0.05246377171880567,0.4203857630829549,TWS
23,30,63,-0.026290800747919146,-0.015052893425683736,0.012054155187752671,1.2489558219527344,1.8572491060510892,0.4006510899125411,ARC
14,8,58,0.003282263512696497,0.08579832786880291,-0.007513673778234584,1.2038069830120093,1.8801288061421126,0.2205928747272655,ARC
141,123,127,-0.0005383337898074936,-0.001086215192875969,0.0006534050845180879,0.003064861031925866,0.0027593121550416426,0.0013270189930582798,SIT
38,19,29,-0.004489433933377838,-0.0022204128718290982,-0.03154515169642189,0.3448727013920646,1.0478669217299648,0.7191347746472415,JOG
30,30,34,-0.012454141973607426,0.01729707146286473,0.024798499710875332,0.31997981101555506,0.9314320262903837,0.45760623574900244,JOG
87,139,126,0.0003601045697096774,0.0002988353138803764,0.00011256021284139789,0.0025203360596205014,0.0012181123167214732,0.001446316797329877,SIT
34,30,82,0.008444763808433736,-0.003063144766144562,-0.01060690864662651,0.8947611582586434,1.236751284630323,0.21755566055743464,ARC
22,55,21,0.0034816184871352697,0.00011930239270556909,-0.04269927453236075,0.2852741168353939,0.0948956735203542,0.37998428489878455,STR
22,14,59,0.05254782418741451,-0.10411302462982214,-0.0055550259960328325,1.2512262916222952,1.605239828329731,0.3174692686057413,ARC
60,107,55,-0.0007369307238691822,0.00021349743207119506,-0.00012043782122012578,0.010167060667765735,0.005739684144267618,0.005527246909461711,SIT
133,101,111,-0.000604061332309859,-0.0014751512874698186,-3.201420198189114e-05,0.011942146787113226,0.017132707435245538,0.03200519367394277,STR
100,100,81,0.002594374767813267,0.0021468493435049135,0.0010887825551363633,0.034927257711912366,0.024957762130706357,0.030731706361211645,STR
12,11,57,-0.007923977455019578,-0.13393010149543674,-0.007321665173794002,1.4055925080301246,1.8249006813426365,0.19403793808612782,ARC
19,22,43,0.009094880025198945,-0.01509708737400531,-0.004960649789734751,0.9654654249619773,1.3550433906763513,0.19161915975357838,ARC
108,125,98,-0.0003734556493703703,-0.00103379509048642,0.0002454947900369136,0.0024964879373545225,0.0025869634521150982,0.0025528174777590304,SIT
26,27,42,-0.0077849636625323,0.001785572317571061,0.0012633945679328168,0.3208535422617334,0.5004046735155894,0.18393516047321062,JOG
35,18,27,0.01446687579245283,0.020933993287061997,-0.017438607055363882,0.29996167265133716,1.0034459547300423,0.49518648105925567,JOG
72,94,87,0.0010524746986444293,0.0009616081454738653,-0.00042581152350563967,0.004124820652478556,0.0023423325782736576,0.0012913974182927545,SIT
64,56,45,0.0011041541984616544,0.001220443163932331,0.0029616806442105265,0.008062996888293884,0.023958398473089105,0.01926940312379241,STR
107,138,121,-0.00019623073233873147,-0.0009036097823103914,1.703670596369771e-05,0.0019912137936210863,0.0009660556543594537,0.0006428221859535875,SIT
71,72,67,0.00042136599331529107,0.0011972489892286872,-0.006592670431594047,0.011976604617788949,0.009816943356580208,0.020215630424606997,STR
42,30,32,0.0023369540050000013,-0.0147496380027027,-0.010777004076891894,0.2167852743664395,0.695400948676437,0.27941965531205887,JOG
14,31,9,0.015299203058900514,0.01016871509947644,-0.042889170229450255,0.7388797044234291,0.18905125407224196,0.7919603323882835,TWS
17,18,28,0.02653902714285714,-0.045466326227891166,-0.0047632949346938765,0.9712178918199917,0.7885378322519931,0.2538336996902068,DRI
10,53,15,-0.0018730605707547273,0.002415243462169813,-0.00807038682158019,0.7036338122687404,0.09324253691937089,0.4292826991135749,TWS
32,27,69,0.005402962452925173,-0.00021111034938775674,-0.008742202942040816,0.3708507878237347,0.6096082302602415,0.10758701570463834,DRI
6,44,13,0.004473092107311329,0.0009185312127358485,-0.009040452990566038,0.7853492263205845,0.0628736847558418,0.49557557417068404,TWS
45,64,56,-0.0011065767496488672,0.00024441225278317157,-0.0010709225582071198,0.012727939442556842,0.008692136860198393,0.006793518482880505,STD
94,100,92,-0.0003100394947826086,-0.0006392598732938077,-0.004749702750382082,0.006984500818441243,0.003960543835465684,0.014312498237803523,STD
19,48,28,0.016481615455999996,-0.0024880740715066663,-0.0007380301088706733,0.40886859749343146,0.05306349121324814,0.19867979107387285,TWS
9,44,8,-0.04710751429365077,-0.0030766886980158753,-0.025476233451058195,0.626909107432773,0.08349349679401115,0.5583849122771014,TWS
17,64,25,0.015293224338613498,-0.0005243293359509195,-0.04123805202208588,0.39638207240784246,0.04247626612228856,0.4936578559278653,TWS
73,90,71,-0.0008554669444371583,-0.0005522423338387977,0.003044458196147541,0.005759830781540428,0.0034173925036073438,0.01582658525670788,STD
90,99,89,0.00040758681350756533,0.0011816385260866574,0.00046885980877579093,0.004263825409001164,0.002406745496117956,0.003702020026669069,STD
20,53,15,-0.012192339231034488,-0.004410511370581896,-0.00954271333879311,0.7889404769188196,0.11556036506094429,0.8366358716512063,TWS
22,68,11,0.007854137971081414,0.0016995476709161582,-0.009317179190765497,0.6101618820526177,0.08017973468869372,0.5776723965105081,TWS
13,40,12,-0.0027590301103750116,0.0039638079914762515,-0.0045472631312500015,0.9203711729568973,0.20051250905711224,0.8375697632535787,TWS
37,28,80,0.02220938130913838,0.0006721849924543097,-0.002361351782375979,0.505252308826151,0.4510095450781857,0.09843649806238905,DRI
19,85,11,0.04597126542876713,0.007495583380410956,0.010823542063013693,0.5595647300307618,0.06431357016850636,0.500948780293145,TWS
21,12,26,0.016482320763741724,-0.018837260518211912,-0.002220980687913906,0.38084773205146627,0.7736356035331798,0.2274506202597728,DRI
88,155,87,-0.0004184926855534091,0.000335775716340909,-0.0004439624256723141,0.003013462968808999,0.0013240985009034117,0.001953395119490829,SIT
33,22,27,0.009203970877169556,0.04908315029252337,-0.004073038879038711,0.32270646409616865,0.8949858880800083,0.5340853479713876,JOG
52,22,36,0.01564729548821192,0.009394452215894043,0.046806111392450334,0.29757000008887,1.2856063935600308,0.43266526820708945,JOG
85,116,86,-4.8728227776836155e-05,-0.0005408344054830508,5.520929706779662e-05,0.0027449202700053146,0.0013568711898749748,0.0008475717441806564,SIT
131,128,140,6.132807765080643e-05,0.00017704148654245963,-0.00017708354252163975,0.0010274246641106537,0.0007972722864613016,0.0006279810318148315,SIT
87,117,108,-0.0008568349878463612,0.0010867469048113205,-0.00299827523243531,0.024849324120534408,0.019625423503419948,0.030123950968059553,STR
77,72,60,0.0073205005401925545,0.010903075254300386,-0.0018378398476264466,0.029995446127572527,0.05284916074231371,0.0948203256305186,STR
42,16,21,-0.013569635703851257,-0.03012751919920319,-0.02949304936122178,0.31194103244438665,1.3138258296214655,0.8861573182001564,JOG
89,100,88,-0.0007066968205558583,0.0014957113997901908,-0.0019228185723978203,0.009572367625678513,0.007421847340830397,0.010297208675461692,STR
22,8,17,0.017476094798050148,-0.006008779526323092,-0.013800207634818939,0.5677601300940343,1.6384702381756036,0.549055842719195,ARC
11,11,48,0.010017262256081953,0.12874370947644045,0.01672253120528809,1.3290844113066087,1.7823395092926104,0.361448386029712,ARC
70,116,72,9.447767118435012e-05,-0.0002487197906830239,7.767905240716182e-05,0.004132268019285672,0.0016652094305770067,0.002106037039095658,SIT
28,28,31,-0.004516746053774833,0.013244105907549672,0.009524706870993384,0.3621436690507361,0.7469180903014746,0.43832501776268057,JOG
30,22,21,0.0072228207758152155,-0.0029649944215081434,-0.020875353321467397,0.2437990041652744,0.6463922341818668,0.4860314622107285,JOG
88,107,93,1.5254985133349286e-05,-0.0003073836277862839,-0.0002564022686456141,0.0023897683963364186,0.0012753537117944692,0.0010709875595856391,SIT
54,28,22,0.0071572722226206885,-0.01986147836331035,-0.02384376508193103,0.18740319953625678,0.8467304555663683,0.5274850047643665,JOG
29,37,33,0.044402584339335166,0.05195799877063712,-0.00012792532146814307,1.0176841703988306,0.8767002635299626,0.6153034801975065,STR
17,11,44,0.033115229770322586,-0.06304218260840003,-0.01616461588503226,0.8943910761455591,1.2419632477588183,0.15804971325278586,ARC
122,113,126,0.0003674845315638022,0.00016202039725260413,-0.0010290183205338543,0.0035636822829524513,0.00636707837985848,0.005633646950145777,STR
17,15,31,0.04858987679568672,-0.0742309184583428,-0.002112230263337112,1.2149320960032726,1.6264108423771504,0.6646607453296132,ARC
111,95,98,0.00015453226272554347,-0.00040959400984510866,0.0004281544702782608,0.001058525909146727,0.00113177223829104,0.0010397289416624114,SIT
19,11,40,-0.003063132253876461,-0.06678602383968461,0.005927671832851508,0.9588413574452472,1.4657710118713978,0.23147609189846066,ARC
14,21,30,-0.020981444660972414,0.0122823530144547,-0.009379516537450727,1.2336944630222255,1.851357531284224,0.757165616219639,ARC
12,47,13,-0.03425151240997532,0.0011292846859802716,0.011011909034525275,0.4693698305243784,0.04608054275232818,0.379165253857319,TWS
80,77,55,-0.0008632856149215405,-0.0011096661491126962,0.0017417285468139796,0.006454732844559443,0.004028625556145682,0.01296466110664838,STD
70,73,66,-5.605842109756095e-05,0.0008377941144756097,0.0020455142562330626,0.007145717405674562,0.005659968718179352,0.013317494577484703,STD
12,50,12,-0.0030388245563002726,-0.0038847005208981237,0.005081501704423594,0.541500897525434,0.060505364668914596,0.5011118099882823,TWS
15,33,27,-0.009391165845156695,-0.002167471548433047,-7.734680213675174e-05,0.6463508815176205,0.16683889178861225,0.23800746209530743,TWS
15,12,40,0.026084761997811207,0.05203066142236661,-0.004266540588919288,0.5810889906457314,0.8391749342818604,0.16730209569692805,DRI
46,23,47,-0.005138981833100558,-0.02718469198743016,0.0050529362472067066,0.20612133828449303,0.6279820925073563,0.22306817932155298,DRI
43,26,50,-0.00031235775484310846,0.02093581619317873,-0.009732142292633012,0.2142899987322656,0.508391187868238,0.18001626015382602,DRI
13,40,12,-0.019229445506312774,-0.002531858868235294,-0.021558739945050212,0.816216539947068,0.11206401960470155,0.817592980191357,TWS
74,74,67,0.0004758902719578651,-0.0007645582533313201,-0.0003002078650646067,0.006913714046476304,0.004912957860868099,0.009896773186879367,STD
18,56,10,0.03692580383104839,0.0039430374215053765,-0.005373368337365588,0.606639626634719,0.09125880487136885,0.6562102254655104,TWS
14,42,14,0.014162254356940511,0.0003415683254013229,0.010110254967894226,0.9428280404205049,0.09496137251100394,0.9512434114541604,TWS
81,106,81,-0.001158207390395095,-0.0024692194026975475,-0.000955824650380109,0.012628016008491776,0.008074499563629621,0.009333366465268429,STD
20,32,44,-0.018439669986585364,-0.01318857548665854,0.011831901782926826,1.339951902274916,1.9211495934402616,0.4447369877742608,ARC
18,17,30,0.051714951468085114,-0.1116933792180851,-0.012780907915425535,1.0427612373697022,1.6706172269256683,0.3886402510917759,ARC
79,101,72,0.0011217814774930749,-0.0034241117038711914,0.00019115358716620496,0.008979534158874673,0.006500585843260406,0.003311638105017789,SIT
15,14,31,0.008259620952649385,-0.02467954182626833,-0.009546424721984222,1.2008232705572794,1.6742339339717018,0.729910191900562,ARC
107,108,100,-0.0009601895677287879,0.000493669228130303,-0.0018066337148636366,0.0036245664045491083,0.005700782348428462,0.007522382851123119,STR
18,11,62,-0.041896938872628735,0.047444308673441744,-0.01207346268306233,1.1883480167886882,1.696051515562371,0.23966561225605146,ARC
159,118,119,0.001411423374471173,-0.0013887692261829027,-0.0015667987857097417,0.003786337872454495,0.01003162003516248,0.010893054480942186,STR
43,29,31,-0.02913548358207547,-0.020860863689757408,0.012669075792452831,0.5300181655775482,1.0634141542198408,0.604254349434975,JOG
93,104,88,-0.0002987707367613981,-0.00024369244000607904,-6.972723631610943e-05,0.0026987996658491796,0.0014348678201977828,0.0012502136232778465,SIT
