time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
277.021,-0.01128539,-0.0007725424,-0.0203992,0.0169809,0.01088023,-0.01006678,0.1835691,0.06150429,-0.240347,357.9772,356.9629,358.9367,-0.009283226,0.001190022,-0.01391687,-0.005145897,0.02128424,-0.005030593,0.569998,-0.246768,-0.09144793,9.283714,37.44164,343.3249,-0.0002790457,0.005653912,-0.01966821,0.01764796,0.0005518763,0.03642771,0.19557,-0.0780898,-0.09985276,325.4569,340.1617,350.9428
291.141,-0.01091911,-0.001000385,-0.02087677,0.01773378,0.006675165,-0.008598933,0.1834316,0.06149779,-0.2406528,357.9662,356.9651,358.942,-0.008332423,0.001173334,-0.01565088,-0.006577353,0.0153512,0.002629691,0.5698838,-0.2467445,-0.09168453,9.288951,37.43433,343.3325,-0.003735901,0.005686632,-0.02432607,0.05796466,-0.00831986,0.02523729,0.195475,-0.07807156,-0.1002898,325.3839,340.1299,350.9874
304.981,-0.01051479,-0.0008164634,-0.02121305,0.02144318,0.0003118235,-0.005532793,0.1832908,0.06149528,-0.2409445,357.9378,356.9765,358.9431,-0.007237595,0.001438062,-0.01856256,-0.01796257,0.002709367,0.007292935,0.5697593,-0.2467027,-0.09198216,9.301346,37.44585,343.3474,-0.006723318,0.004866919,-0.02690681,0.07600861,-0.02637912,0.01432813,0.1953246,-0.07804656,-0.1006943,325.3156,340.0865,351.0679
319.039,-0.009996945,-0.0005040815,-0.02162376,0.02338951,-0.003982355,-0.004982422,0.1831799,0.06147436,-0.2412669,357.9162,356.985,358.9522,-0.007454698,0.003649873,-0.02119008,-0.00974266,-0.002138196,-0.01961225,0.5696124,-0.2466513,-0.09236494,9.278819,37.45504,343.3579,-0.008795368,0.00461363,-0.0275489,0.08310761,-0.04877263,0.01573373,0.1951465,-0.07803431,-0.1010846,325.2469,340.0646,351.159
332.355,-0.009732481,-0.0009566586,-0.02154567,0.0305873,-0.01273378,-0.004532454,0.183058,0.06143337,-0.2415594,357.881,357.0097,358.9602,-0.006836643,0.003687373,-0.02399715,-0.005186117,-0.01537703,-0.03039854,0.5694702,-0.2466262,-0.09278582,9.242547,37.47142,343.3614,-0.009477351,0.003063955,-0.02642078,0.06691545,-0.06715052,0.01527076,0.1950021,-0.07804112,-0.1014042,325.2179,340.0746,351.2289
346.469,-0.009387261,-0.0003804788,-0.02176125,0.0273839,-0.01970467,0.002041587,0.1829357,0.06147677,-0.2418732,357.8679,357.0355,358.9463,-0.005282517,0.001416284,-0.02746744,0.003258305,-0.03359839,-0.01553964,0.5693609,-0.2466297,-0.09322727,9.226813,37.50146,343.3429,-0.01077463,0.002334278,-0.0262236,0.07479235,-0.06218544,0.01224976,0.1948388,-0.07808235,-0.1017519,325.1635,340.0511,351.306
360.401,-0.009046795,0.0002899968,-0.02158365,0.03348739,-0.02577461,0.01186775,0.1828131,0.06150641,-0.2421602,357.823,357.0662,358.9248,-0.003049205,-0.001284401,-0.03066345,-0.002364906,-0.06005662,0.004562005,0.5692554,-0.2466654,-0.09374447,9.234372,37.57135,343.3216,-0.01070902,0.0009697805,-0.0247305,0.06357127,-0.05657147,0.0100173,0.194716,-0.07810858,-0.1020058,325.137,340.0429,351.3535
374.269,-0.008971032,0.001957861,-0.02153131,0.03232368,-0.03166997,0.01970424,0.1826785,0.06160934,-0.2424674,357.8016,357.0998,358.9039,-0.003390247,-0.002932828,-0.03157669,-0.008469581,-0.05637108,0.01053438,0.569164,-0.2466998,-0.09417333,9.245428,37.61653,343.318,-0.01073935,-0.0002241156,-0.02262274,0.04606304,-0.04618058,0.006785781,0.194587,-0.0781469,-0.1022297,325.1247,340.0437,351.3791
388.418,-0.008617449,0.002408095,-0.02139144,0.0368113,-0.03563639,0.008701136,0.1825719,0.06158828,-0.2427621,357.7652,357.1323,358.9327,-0.00412204,-0.001666523,-0.03080476,0.007932473,-0.05429928,0.0008223848,0.5690873,-0.2466924,-0.09457768,9.230115,37.64337,343.2902,-0.0102252,-0.002020757,-0.02014919,0.0268148,-0.04059727,0.0003508485,0.1944734,-0.07819456,-0.1024401,325.1248,340.0447,351.4026
402.417,-0.008298868,0.001655925,-0.02154379,0.03593463,-0.03405002,-0.001220697,0.1824652,0.06152089,-0.243057,357.7439,357.1506,358.9512,-0.005261153,0.0004845004,-0.02886896,0.01125309,-0.03978862,-0.008709127,0.5690169,-0.2466701,-0.094908,9.211759,37.65223,343.2774,-0.009184492,-0.0034314,-0.01832472,0.0131063,-0.04238942,-0.003670878,0.1943612,-0.07825036,-0.1026666,325.1284,340.0498,351.4315
