time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
528.221,0.02044185,-0.02677384,-0.02416663,-0.1837389,0.07132075,-0.01878389,-0.06765702,0.3737825,1.66985,358.2888,4.237962,358.0319,1.983365,1.44951,-0.6004432,-0.7888063,3.177848,2.277922,-0.5477209,0.7982708,1.716945,289.2377,278.0211,32.79588,-2.098179,1.347388,-0.03188013,-0.4892181,-4.658578,-2.252179,0.4070571,0.7976854,1.650803,293.4637,41.92915,37.49752,
541.862,0.02168269,-0.024301,-0.03125975,-0.1510308,0.06823266,-0.005598852,-0.06729619,0.3734981,1.669177,358.372,4.198129,358.0422,2.015903,1.310927,-0.5416859,-1.015211,3.143496,1.937041,-0.5219343,0.8127075,1.710981,286.4605,279.8409,32.02456,-2.053325,1.203519,0.02036463,-0.3969259,-4.299094,-1.859526,0.3843836,0.8115014,1.652343,291.4898,36.38418,43.67484,
555.706,0.0236508,-0.02174022,-0.03873979,-0.1321221,0.06129159,-0.01411357,-0.06691244,0.3732368,1.668451,358.4548,4.158804,358.091,2.037234,1.18148,-0.493152,-1.029896,3.131855,1.652529,-0.4959753,0.825762,1.705391,283.8165,281.7817,30.90783,-1.972108,1.084218,0.08858785,-0.06245506,-3.746957,-1.309421,0.3617482,0.8249766,1.654942,290.5891,32.22406,48.8962,
568.716,0.02514742,-0.01879607,-0.04514831,-0.1295224,0.05569986,-0.01627416,-0.06652769,0.3730969,1.667643,358.5628,4.126326,358.1164,2.044676,1.076749,-0.4625965,-0.9265493,3.094459,1.522166,-0.4701882,0.8376886,1.699973,281.2911,283.3381,30.21679,-1.905028,0.9986715,0.1347968,0.4910255,-3.337527,-1.026145,0.3381801,0.8367649,1.658046,289.6105,29.39617,53.44662,
582.546,0.02694886,-0.01516677,-0.0523919,-0.1017456,0.05676975,-0.01018535,-0.06612423,0.3730026,1.666801,358.5914,4.07759,358.1094,2.03999,0.9605697,-0.4376784,-0.8210942,2.966095,1.507159,-0.4444222,0.8477234,1.694784,279.0116,284.708,29.89396,-1.864502,0.9044167,0.1642674,0.9074571,-3.08558,-1.002113,0.3141315,0.8463742,1.661096,288.3629,26.24319,58.37917,
596.128,0.02787566,-0.01143535,-0.05772516,-0.06804183,0.05520267,-0.006813986,-0.06569274,0.3729842,1.665949,358.5868,4.034152,358.1125,2.030767,0.8470233,-0.4192151,-0.8352417,2.830202,1.639929,-0.4186921,0.8563046,1.689671,276.8419,287.0789,29.03713,-1.857667,0.8040594,0.1807328,1.065702,-3.042474,-1.102008,0.2903156,0.854493,1.66423,286.9608,20.76557,65.33654,
610.185,0.0290962,-0.007100222,-0.06272084,-0.02769169,0.05773778,-0.02158419,-0.06523392,0.3730578,1.665072,358.5417,3.981488,358.1553,2.027071,0.7186227,-0.4045924,-0.9769387,2.857949,1.926617,-0.3931196,0.8630882,1.684646,274.4574,294.0792,24.16125,-1.849938,0.7040817,0.1855368,1.223069,-3.007962,-1.253308,0.2670875,0.8615859,1.667307,285.5782,14.10585,73.48413,
624.044,0.02994577,-0.001583881,-0.06641895,0.01437222,0.05900609,-0.03965795,-0.06478184,0.3731926,1.664103,358.4586,3.925436,358.2042,2.022394,0.6084996,-0.402382,-0.9130477,3.03428,2.164339,-0.3680966,0.8689739,1.679699,271.8957,314.9754,5.374257,-1.825047,0.6100401,0.1820845,1.267779,-2.841183,-1.377298,0.2443699,0.8674996,1.670496,284.3524,7.106728,81.73322,
637.745,0.03085309,0.003822891,-0.06948878,0.05606327,0.06058374,-0.05223908,-0.06432103,0.3733684,1.663068,358.3451,3.868039,358.244,2.001797,0.496801,-0.4065318,-0.6325334,3.140831,2.235951,-0.3434586,0.8731252,1.674915,271.3649,67.35696,254.7596,-1.776596,0.5265448,0.1801607,1.195093,-2.513547,-1.365666,0.2226191,0.8729286,1.673545,283.5153,0.9512534,88.82296,
651.757,0.03174423,0.008515337,-0.07200839,0.09192784,0.06272546,-0.05977122,-0.06388041,0.3735946,1.661998,358.2211,3.810526,358.2796,1.968032,0.3891237,-0.3948446,-0.5400741,3.234881,2.19851,-0.319689,0.8762466,1.670405,273.889,89.01403,234.9129,-1.724381,0.4495721,0.1730043,0.9717226,-2.231488,-1.376945,0.2014498,0.8771305,1.676513,282.7656,354.2745,95.98404,
665.739,0.03169444,0.01244414,-0.07348868,0.1254827,0.05750513,-0.04623635,-0.06349963,0.3738991,1.660916,358.0703,3.774433,358.2598,1.92611,0.285542,-0.3699737,-0.5879729,3.454783,2.128574,-0.2972624,0.8783119,1.66623,276.8477,89.48417,236.4165,-1.665792,0.3690553,0.1728099,0.6928353,-2.025551,-1.276389,0.181368,0.8799751,1.679546,282.4163,347.2357,103.1577,
