time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
305.031,-0.002725192,-0.0003074223,-0.001896057,-0.003295777,0.003864119,0.006931135,-0.3322723,0.3714958,1.001433,357.0977,6.45052,357.6765,-0.0009671412,-0.0003872822,0.0001004091,0.01654535,-0.01213727,-0.002654356,-0.4077911,0.5313059,1.641163,63.58019,59.2174,285.2353,0.001423871,-3.723499E-05,3.603143E-05,-0.0161388,0.0286892,0.005667805,-0.3682666,0.6236079,2.035676,84.77903,341.9264,49.97213,
318.794,-0.002187299,-0.0006157379,-0.001780077,-0.007015678,0.004870102,0.004332473,-0.3322886,0.3714799,1.00141,357.1091,6.445269,357.6792,-0.001478254,-0.0006246427,2.221704E-05,0.02673551,-0.01751542,-0.002186968,-0.4079544,0.5312579,1.641117,63.60049,59.19821,285.2344,0.001352906,-7.918146E-05,-0.0004753739,-0.01105233,0.0253549,-0.00653854,-0.3682735,0.6236049,2.035676,84.78962,342.0941,50.14904,
332.702,-0.002090277,-0.0007554619,-0.001328917,-0.007422986,0.001601116,0.003626367,-0.3323165,0.3714639,1.001405,357.1164,6.44926,357.6784,-0.001168415,-0.0004827161,5.942921E-05,0.03187233,-0.007295083,-0.008603632,-0.4080945,0.5311843,1.6411,63.61403,59.18517,285.2459,0.001475698,-7.25757E-05,-0.0003669997,-0.013937,0.0283067,-0.003339163,-0.3682805,0.6236,2.035676,84.80428,342.3075,50.37365,
346.692,-0.001829969,-0.0008368164,-0.0009814454,-0.008746739,0.00052577,0.002907601,-0.3323463,0.371411,1.001422,357.126,6.449765,357.6788,-0.0008337334,-0.0002722919,0.0003255467,0.02535936,-0.003920646,-0.01339723,-0.4081875,0.5311175,1.641113,63.62379,59.17169,285.2572,0.001485158,-1.781117E-05,0.0002613967,-0.01411227,0.02998649,0.009139283,-0.3682892,0.6235987,2.035674,84.80726,342.5503,50.63252,
360.497,-0.001620836,-0.000672468,-0.0008453194,-0.01039842,0.0008715893,0.005406568,-0.3323728,0.3713683,1.001434,357.1378,6.448826,357.6737,-0.0006810083,-0.0002131242,0.0003019815,0.02410951,-0.00115997,-0.01357414,-0.4082308,0.531106,1.641119,63.63035,59.1601,285.2714,0.00139379,-5.702004E-05,-0.0002248963,-0.01270459,0.02693657,-0.000966629,-0.3682978,0.6235974,2.035673,84.81318,342.7478,50.84413,
374.746,-0.001346993,-0.0007328442,-0.0004798865,-0.007395111,-0.001480721,0.004996856,-0.3323865,0.3713469,1.001442,357.1392,6.453239,357.6714,-0.0005944624,-0.0001188321,0.000527595,0.02181503,-0.0008397391,-0.01767578,-0.4082536,0.5311027,1.641145,63.6333,59.14459,285.2796,0.001723225,-0.0001106231,-0.0007491229,-0.0016283,0.02995264,-0.0164839,-0.368302,0.6235937,2.035673,84.82661,342.9355,51.03357,
388.838,-0.00103758,-0.0004794898,-0.0004544635,-0.00591704,-0.001370754,0.006865794,-0.3323927,0.3713467,1.001436,357.1432,6.454599,357.6638,-0.0005987377,-0.0001420922,0.0004428279,0.01416236,-0.005539112,-0.01162136,-0.4082688,0.5310961,1.641188,63.63571,59.12882,285.2806,0.001190539,-8.659494E-05,-0.000641301,0.004979461,0.0194402,-0.01641941,-0.368304,0.6235878,2.035676,84.84144,343.1299,51.22316,
402.542,-0.0007012862,-0.0004213056,-0.0003588337,-0.003550087,-0.0003726977,0.007375974,-0.3323906,0.3713369,1.001435,357.1436,6.45425,357.6576,-0.0009474901,-0.000257187,0.0005726101,0.01321557,-0.01426408,-0.01062849,-0.4082946,0.531047,1.64124,63.64123,59.10516,285.2704,0.0007699523,-2.618612E-05,-7.184053E-05,0.01387107,0.011706,-0.008348138,-0.3683024,0.6235847,2.035677,84.84854,343.2685,51.35155,
416.684,-0.0007027839,-0.0003220159,-8.748741E-05,-0.00576379,-0.002332361,0.008015822,-0.332392,0.3713219,1.001444,357.1522,6.459332,357.6526,-0.0008897051,-0.000254647,0.0004851146,0.01491416,-0.0117972,-0.01030324,-0.4083367,0.531022,1.641287,63.64739,59.08372,285.2625,0.0001039464,-2.430314E-05,-0.0002504868,0.009987388,-0.0002607917,-0.009324953,-0.3682994,0.6235832,2.035679,84.85258,343.3185,51.39165,
430.517,-0.000347272,-0.0006556229,0.00031295,-0.003332559,-0.0002795063,0.0084155,-0.3323786,0.3712918,1.001461,357.1528,6.455607,357.6449,-0.0009268313,-0.0003088271,0.0003332774,0.01956717,-0.009621098,-0.009462055,-0.4083908,0.5309954,1.641319,63.65627,59.06509,285.2605,-0.0003569769,-4.349571E-05,-0.0006120154,0.006498068,-0.00897586,-0.01436904,-0.3682947,0.6235813,2.035681,84.85791,343.2695,51.33094,
