time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
472.273,0.004505516,-0.0006140406,-0.01451935,-0.07655534,0.06717608,-0.06401912,0.1879217,0.07170309,-0.1851733,354.8579,356.2354,359.3188,-1.100004,0.9611464,-0.06734434,-0.03249833,-1.935492,1.12037,-0.3020318,-0.5706975,-0.3133241,54.18935,267.8538,285.7244,1.075502,1.079895,0.5652488,-0.5596706,2.268604,-1.997891,0.6299919,-0.562997,0.02254306,33.00244,74.59003,59.73215
485.76,0.004901687,-0.002836383,-0.01532197,-0.09652406,0.06650696,-0.06022425,0.1880315,0.07161436,-0.1853837,354.9797,356.1811,359.3339,-1.073587,1.014591,-0.05250294,0.0343107,-1.840356,1.428578,-0.3153937,-0.5562419,-0.3142312,53.30613,268.7665,288.2705,1.042152,1.14721,0.5669938,-0.6342289,2.357548,-2.068361,0.6419661,-0.5473043,0.03031832,30.61458,74.2113,58.15655
499.889,0.005350091,-0.004446415,-0.01604195,-0.1184899,0.06892127,-0.05737717,0.1881467,0.07151824,-0.1856027,355.1159,356.1164,359.3548,-1.035948,1.060378,-0.04085155,0.07757643,-1.70457,1.536573,-0.327966,-0.54128,-0.314811,52.52821,269.5915,290.4716,0.9983857,1.200684,0.5625706,-0.5979708,2.333457,-2.147427,0.6533137,-0.5311641,0.03794394,28.50511,73.8827,56.45755
513.974,0.00594621,-0.005640284,-0.01629915,-0.1245573,0.07299727,-0.06673846,0.1882573,0.0714124,-0.1858283,355.2256,356.041,359.4128,-0.9898888,1.103658,-0.01291423,0.1970706,-1.695032,1.318261,-0.3396633,-0.525664,-0.3148028,51.67083,271.1235,292.5968,0.9472623,1.245101,0.5609385,-0.5112041,2.292069,-2.16042,0.6639968,-0.5143863,0.04562903,26.58306,73.43858,54.71939
527.607,0.00629467,-0.006581014,-0.01656054,-0.1308862,0.0818731,-0.07367188,0.1883549,0.07129701,-0.1860667,355.3481,355.9532,359.4542,-0.9409425,1.158741,0.0310929,0.2903637,-1.904378,0.8309981,-0.3502744,-0.5089499,-0.3141274,50.39615,273.4648,294.5612,0.8902537,1.296075,0.5659493,-0.4831654,2.348729,-2.09156,0.673675,-0.4967126,0.05338557,24.54597,72.7081,53.03115
541.911,0.006579815,-0.007754493,-0.01661641,-0.1390212,0.09478039,-0.08264615,0.188444,0.0711519,-0.1863,355.4853,355.8477,359.5113,-0.8784742,1.214538,0.08173331,0.5044574,-2.105646,0.3945543,-0.3598977,-0.4914494,-0.3130829,49.2298,276.4271,296.7787,0.8242372,1.364029,0.5723146,-0.5388359,2.514668,-2.006938,0.6826592,-0.4778688,0.06082425,22.24881,71.66605,51.35576
555.567,0.006356236,-0.00856813,-0.01641961,-0.1469782,0.1009816,-0.07946403,0.1884987,0.07099769,-0.1865244,355.6207,355.7575,359.5326,-0.8009327,1.266903,0.1290976,0.7934013,-2.234278,0.1017784,-0.3684043,-0.4733378,-0.3118804,48.2715,279.7087,299.279,0.7696531,1.438536,0.5720555,-0.8433537,2.666443,-2.018635,0.6910025,-0.4584851,0.06830382,19.44875,70.79181,50.02162
569.502,0.005962458,-0.009087191,-0.01618302,-0.1547492,0.1077914,-0.06432638,0.1885399,0.07084483,-0.1867451,355.7553,355.6645,359.5244,-0.7199413,1.308436,0.1609679,1.028606,-2.233249,-0.06532478,-0.3761858,-0.4548355,-0.3106867,47.50246,282.7883,301.6988,0.7104052,1.509739,0.5687599,-1.04668,2.80352,-2.080023,0.6985106,-0.4385243,0.07541056,16.56565,69.79845,48.56833
583.319,0.006152411,-0.01041484,-0.0165017,-0.1625552,0.1157902,-0.06252203,0.1886356,0.07059544,-0.1869859,355.9042,355.5552,359.551,-0.6481333,1.347813,0.1787924,1.133376,-2.228423,-0.1801681,-0.3833022,-0.4357102,-0.309556,46.6484,285.6191,303.8536,0.6466306,1.565862,0.5551454,-1.073535,2.859811,-2.159646,0.7053729,-0.4182596,0.0819269,13.89224,68.78078,46.94915
597.387,0.006380328,-0.01194242,-0.0168791,-0.1746881,0.1196666,-0.06076567,0.1887452,0.07042162,-0.1872548,356.072,355.4534,359.5639,-0.5895272,1.386807,0.1857493,1.197728,-2.239435,-0.1696797,-0.3900947,-0.4159817,-0.3083785,45.68536,288.2653,306.0125,0.5842213,1.600236,0.5293832,-0.9985169,2.787734,-2.197087,0.7115288,-0.3978349,0.08799724,11.54115,67.90152,45.36512
611.538,0.006690398,-0.01348506,-0.01715647,-0.1719307,0.11875,-0.05140854,0.1888424,0.07017083,-0.187476,356.1958,355.3668,359.5552,-0.5481944,1.438263,0.1830954,1.111799,-2.355407,-0.06563385,-0.3966968,-0.395334,-0.3073866,44.29534,290.5757,307.9138,0.5286016,1.622939,0.4901426,-0.9200072,2.625075,-2.270159,0.7171654,-0.3771607,0.09348112,9.321002,67.29237,43.83388
625.143,0.006966977,-0.01422274,-0.01781026,-0.1794043,0.1129831,-0.03978669,0.188941,0.06999821,-0.1877486,356.3614,355.2917,359.5384,-0.5322186,1.48976,0.1730309,0.8525079,-2.518093,0.1022116,-0.4033133,-0.3742647,-0.3063963,42.48182,292.3712,309.3208,0.478392,1.644664,0.4495989,-0.8978829,2.487625,-2.357906,0.722347,-0.3561702,0.09855102,7.046672,66.75495,42.3386
639.24,0.007535389,-0.01423382,-0.01871404,-0.1841653,0.09866159,-0.04409492,0.1890816,0.06978906,-0.1880279,356.5203,355.2358,359.5651,-0.528432,1.545273,0.1584861,0.4074522,-2.695869,0.295525,-0.4095766,-0.3526344,-0.3053631,40.22906,293.5902,310.0594,0.4356224,1.669626,0.4026518,-0.9331246,2.318552,-2.526425,0.7271606,-0.334875,0.1029314,4.62566,66.44845,40.84457
653.326,0.008729019,-0.01443692,-0.01991661,-0.1902649,0.07861333,-0.07089864,0.1892431,0.0695655,-0.1883308,356.7027,355.1992,359.6508,-0.5203796,1.598278,0.1381615,-0.05749175,-2.728755,0.5461766,-0.4151716,-0.3303956,-0.3045196,37.85898,294.2204,310.3755,0.3951099,1.691586,0.3525082,-1.002003,2.098513,-2.699147,0.7312118,-0.3133442,0.1066936,2.133436,66.3651,39.42076
666.955,0.009773278,-0.01495646,-0.02110178,-0.1997073,0.05622208,-0.10255,0.189412,0.06933202,-0.1886612,356.8985,355.179,359.7566,-0.4974336,1.644826,0.1219461,-0.2341077,-2.626468,0.7867364,-0.4204147,-0.3075196,-0.3035316,35.76212,294.8243,310.9825,0.3448866,1.714355,0.3030773,-1.22563,1.833683,-2.825596,0.7327471,-0.2908863,0.1096984,359.3562,66.43117,38.32432
680.977,0.01044114,-0.01631059,-0.02238283,-0.1989601,0.03703489,-0.1241422,0.1895434,0.06902909,-0.1890185,357.0662,355.167,359.8507,-0.4682313,1.693053,0.1166034,-0.1052431,-2.558419,1.098862,-0.4254352,-0.2839542,-0.3025549,33.73191,295.6953,312.3323,0.2866777,1.73265,0.2629965,-1.488056,1.5973,-2.84481,0.7335111,-0.2685674,0.1123073,356.5031,66.39314,37.48932
694.891,0.009804352,-0.0176481,-0.02405004,-0.1937532,0.0218191,-0.1170789,0.1896201,0.06873399,-0.1894132,357.2126,355.1646,359.8846,-0.4466991,1.752048,0.1107524,-0.005297363,-2.533902,1.594818,-0.4301323,-0.259497,-0.3015518,31.34588,296.2873,313.996,0.224594,1.742526,0.231012,-1.694088,1.403415,-2.772486,0.7337103,-0.2460987,0.1143983,353.7405,66.19632,36.793
709.055,0.008686244,-0.01786688,-0.02586098,-0.1869222,0.01895643,-0.1013457,0.189699,0.06856952,-0.1898144,357.3596,355.1429,359.9145,-0.4272647,1.820758,0.101094,-0.1962359,-2.5567,2.083764,-0.4342279,-0.2343926,-0.3006598,28.42245,296.4741,315.2773,0.1675832,1.744462,0.2003037,-1.780624,1.222081,-2.675185,0.7342032,-0.2237711,0.1160929,351.2012,65.98088,36.10918
722.801,0.007745484,-0.01638027,-0.02687029,-0.1658964,0.02374946,-0.1033809,0.1897879,0.06841133,-0.1901819,357.4613,355.1022,359.9921,-0.4029143,1.905266,0.09867143,-0.6867042,-2.730327,2.49009,-0.4375806,-0.2083634,-0.2993453,24.73054,296.6346,316.0247,0.1249426,1.744274,0.1667212,-1.780492,0.9892887,-2.643376,0.7347269,-0.2014968,0.1174322,348.774,66.01751,35.37352
736.703,0.007096177,-0.01382909,-0.02766885,-0.1369176,0.04061354,-0.1017464,0.1898854,0.06828643,-0.1905756,357.5305,355.032,0.05410265,-0.3689152,1.983872,0.0970445,-1.147754,-2.824472,2.868807,-0.4405237,-0.1820102,-0.2980897,20.73353,296.8008,316.7377,0.0786872,1.75379,0.1265408,-1.817935,0.7047081,-2.66951,0.7345724,-0.1786115,0.1183823,346.2441,66.27032,34.7029
750.738,0.006847535,-0.01165777,-0.02850394,-0.1134969,0.05719003,-0.1053403,0.190019,0.06812479,-0.1910075,357.6071,354.9521,0.1337729,-0.3341551,2.041993,0.09286952,-1.467109,-2.758364,3.230919,-0.4430878,-0.1557899,-0.2968458,16.72071,296.8499,317.5948,0.02525601,1.766713,0.09237434,-1.893797,0.4702386,-2.657708,0.7334862,-0.1557159,0.1189376,343.6487,66.43314,34.13523
764.37,0.006674284,-0.0112828,-0.03008858,-0.1170421,0.06620152,-0.0871148,0.1901161,0.06790756,-0.1914922,357.7324,354.8938,0.1313608,-0.2812102,2.096117,0.07706596,-1.74391,-2.465375,3.671069,-0.4440814,-0.1290718,-0.2953012,12.63112,296.3091,318.5151,-0.03312651,1.775904,0.06172107,-1.941941,0.3207875,-2.599713,0.7318727,-0.1327984,0.1190443,341.14,66.43524,33.57364
778.572,0.006665252,-0.0127972,-0.0327137,-0.1426572,0.06333318,-0.05581374,0.1901996,0.06765277,-0.1920387,357.8997,354.8596,0.08601823,-0.2199854,2.122768,0.05821653,-1.931477,-2.039789,3.889827,-0.4443158,-0.1025503,-0.29376,8.913581,295.5483,319.336,-0.09070294,1.782275,0.03280583,-1.934708,0.2342108,-2.527802,0.7296914,-0.1097197,0.118791,338.7708,66.36958,32.94969
