time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
499.935,-0.004196553,-0.001277325,0.0004930896,-0.003083923,0.02321875,-0.01234751,0.01256367,0.06862124,-0.278918,356.3019,359.3011,1.408992,0.00464747,-0.0008759021,0.001169291,-0.01244131,-0.01566668,0.01069071,-0.06754184,-0.5128747,-0.1263882,20.42869,356.4442,328.8567,-0.00235301,-0.002099784,0.0002357917,-0.0111444,0.02190836,-0.01253096,0.04711914,-0.5046961,-0.1029094,25.48852,349.1667,16.4606
513.747,-0.003969807,-0.0013281,0.0003938231,-0.00188156,0.02291805,-0.01548193,0.01251154,0.0685914,-0.2789319,356.3053,359.2812,1.425359,0.004114625,3.798684e-05,0.001003039,-0.001346111,-0.009771723,0.003771682,-0.06749932,-0.5128826,-0.1263762,20.42836,356.448,328.8496,-0.001547282,-0.001510641,0.0001353605,-0.009502297,0.01808095,-0.009425445,0.04710701,-0.5047283,-0.1028939,25.49479,349.1605,16.46996
527.32,-0.003682127,-0.001238716,0.000338834,-0.001771216,0.01988388,-0.01401581,0.0124649,0.06856519,-0.2789482,356.3058,359.2693,1.432512,0.0038548,0.0001365176,0.0008330229,-0.001672296,-0.01114318,0.00536848,-0.06745955,-0.51289,-0.1263712,20.42746,356.4507,328.8427,-0.0006475535,-0.001192767,-0.000234517,-0.007858963,0.01425372,-0.006320693,0.04710481,-0.504766,-0.1028866,25.50012,349.1521,16.47705
541.482,-0.003328603,-0.001086077,0.0002721853,-0.003686335,0.01463029,-0.01235789,0.01242594,0.06854795,-0.278956,356.3127,359.2628,1.441271,0.003255737,-0.0004196612,0.0001673836,-0.004862424,-0.007906164,0.0103638,-0.06741328,-0.5129034,-0.1263727,20.42638,356.4513,328.8321,0.0005729487,-0.001028819,-0.0003437682,-0.003370163,0.0126496,-0.006305084,0.04711507,-0.5048028,-0.1028832,25.50349,349.1455,16.48482
555.432,-0.002949916,-0.0007539793,0.0003600008,-0.004530355,0.00850274,-0.009466561,0.01239478,0.06854537,-0.2789486,356.3175,359.264,1.445212,0.002783629,-0.0005885898,-0.0003635181,-0.006125021,-0.01133832,0.009997078,-0.06737933,-0.5129266,-0.1263774,20.42603,356.4534,328.8207,0.001988326,-0.001188401,-0.0004692964,-0.0003357879,0.004232453,-0.005217779,0.04713479,-0.5048385,-0.1028829,25.5055,349.1454,16.49275
569.18,-0.002555824,-0.0007332697,0.0004351094,-0.00417073,0.003010443,-0.01090346,0.01237008,0.06853765,-0.2789406,356.3208,359.268,1.456217,0.001892375,-0.0004889734,-0.0007411745,-0.003283901,-0.01234855,0.009695018,-0.06735303,-0.5129579,-0.1263882,20.4246,356.4539,328.8054,0.003377501,-0.0008136425,-0.0006424237,0.004094494,-0.008774076,-0.006148609,0.04717281,-0.5048751,-0.1028876,25.5069,349.1517,16.49657
583.445,-0.002119348,-0.00117127,0.0003906437,-0.005080646,0.0007293929,-0.01173244,0.01235898,0.06852019,-0.2789368,356.3262,359.2686,1.466332,0.001058214,-0.0002954479,-0.0007332624,-0.0004174459,-0.00770962,0.005734435,-0.06734243,-0.5129888,-0.1263966,20.42314,356.4548,328.7957,0.003457857,-0.0004082482,-0.0007474998,-0.004425259,-0.01814609,0.007009296,0.04721268,-0.5048979,-0.1028921,25.50908,349.1544,16.48711
597.355,-0.001741466,-0.001439927,0.0003258137,-0.008118803,-0.001672295,-0.01264468,0.01235101,0.06850148,-0.2789344,356.3375,359.2716,1.477798,0.0003664366,-0.00020505,-0.0004389824,-0.002247553,-0.0005280342,-0.005506947,-0.06734137,-0.513011,-0.1264009,20.42288,356.4562,328.7935,0.002860472,0.0007235314,-0.0008806536,-0.002301762,-0.01774901,0.01646844,0.0472573,-0.5049134,-0.102901,25.50691,349.1535,16.46803
611.066,-0.001599156,-0.001494265,0.0006316909,-0.003885678,-0.005041842,-0.006644382,0.01233343,0.06848165,-0.2789177,356.3341,359.2808,1.475278,-0.0005154676,-0.0002303057,-0.0002419183,-0.001873759,0.01214602,-0.0144175,-0.0673504,-0.5130265,-0.1264016,20.42547,356.4577,328.8018,0.002077464,0.001140679,-0.0007914811,-0.0008273341,-0.01363402,0.01929081,0.0472929,-0.5049226,-0.1029081,25.5041,349.1487,16.44846
625.185,-0.001544319,-0.001804936,0.0009456102,-0.001977162,-0.007126165,0.002313349,0.01231304,0.06844959,-0.2788973,356.3325,359.2911,1.461079,-0.001117944,8.936488e-05,9.228424e-06,-0.0002509444,0.01900569,-0.02240059,-0.06737263,-0.5130279,-0.1263968,20.43139,356.4585,328.8223,0.001223076,0.0005961256,-0.000686993,-0.001245324,-0.006451492,0.01388659,0.04731183,-0.504944,-0.1029123,25.50126,349.1446,16.43431
639.177,-0.001345183,-0.001996092,0.0009966025,-0.007250036,-0.007548385,0.001048709,0.01230653,0.06842655,-0.2788976,356.346,359.2973,1.460724,-0.001213153,0.0003712074,0.000265961,7.017201e-05,0.02037892,-0.02399608,-0.06739677,-0.5130227,-0.1263886,20.43714,356.4587,328.8453,0.0001223594,-0.0007477916,-0.0007655084,-0.00454594,0.003907933,0.003788007,0.04731933,-0.5049708,-0.1029168,25.50088,349.1396,16.42853
653.092,-0.00139674,-0.00202527,0.001077283,-0.009338042,-0.006854902,-0.00128538,0.01230444,0.0684161,-0.2789151,356.356,359.301,1.465006,-0.0006494423,0.0006295011,0.0004217408,0.001635705,0.01028378,-0.02101012,-0.06741213,-0.5130237,-0.126388,20.43914,356.4607,328.8653,-0.001219337,-0.00165641,-0.001008879,-0.008833003,0.01437655,-0.002779252,0.04731157,-0.5050092,-0.1029272,25.50423,349.131,16.43144
666.828,-0.001376591,-0.001912488,0.001054688,-0.01153434,-0.004058849,-0.003888367,0.01230353,0.06840915,-0.2789333,356.3684,359.2988,1.472307,-0.0004611902,7.506975e-05,0.0002321806,0.0006381614,0.009763441,-0.0131233,-0.06741825,-0.5130317,-0.1263949,20.44038,356.4619,328.8797,-0.001415932,-0.002219955,-0.0007614292,-0.001769584,0.01692691,-0.01487091,0.04729156,-0.5050526,-0.1029406,25.50754,349.1245,16.44396
680.987,-0.001333471,-0.001876799,0.00115087,-0.0125586,-0.003303615,-0.00618113,0.01228603,0.0683841,-0.2789153,356.3807,359.299,1.480783,2.988096e-05,-0.0008638859,9.25536e-05,-0.003545915,0.003223282,0.0003163144,-0.06741796,-0.5130485,-0.1264026,20.44294,356.4641,328.8866,-0.002328224,-0.002553127,-0.0004636156,-0.0009425229,0.02476338,-0.01868049,0.04725778,-0.5051075,-0.1029495,25.51193,349.1213,16.46906
694.797,-0.001390664,-0.001711775,0.001213355,-0.01362304,-0.003363988,-0.0062219,0.0122647,0.06836504,-0.2788967,356.3936,359.3009,1.484466,0.0005159812,-0.001587302,0.0001748805,-0.00865986,-0.005379956,0.01178955,-0.06740992,-0.5130648,-0.126404,20.44749,356.4641,328.8803,-0.003257409,-0.003032869,-0.0004503548,-0.00768993,0.02851984,-0.02065354,0.04721547,-0.5051653,-0.1029531,25.52185,349.1152,16.49584
708.596,-0.001468473,-0.001568506,0.001318448,-0.01378049,-0.001142825,-0.005429661,0.01224518,0.06834327,-0.2788639,356.4053,359.2979,1.485979,0.0009823393,-0.001777371,0.0002278387,-0.009916566,-0.008813896,0.01142004,-0.06739698,-0.5130855,-0.1264049,20.45121,356.4654,328.8688,-0.003698346,-0.002987012,-0.0003196794,-0.009320363,0.02964548,-0.01986839,0.04716895,-0.5052193,-0.102955,25.53076,349.1078,16.52135
722.641,-0.001841311,-0.00142966,0.001482676,-0.01266138,-0.002132565,-0.005256576,0.01221699,0.06831814,-0.2788165,356.4141,359.2996,1.489055,0.001139619,-0.001469422,0.0003847542,-0.008676719,-0.01103267,0.0154436,-0.06738163,-0.5131143,-0.1263976,20.45489,356.467,328.8542,-0.003439992,-0.002682133,-8.714838e-05,-0.006669307,0.02301081,-0.01640125,0.04712494,-0.5052637,-0.1029514,25.53828,349.1023,16.54051
