time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
625.491,0.003122638,0.004053812,-0.006861644,0.07592673,0.004844163,0.002785906,-0.2533954,-0.1574094,1.218066,352.5609,5.235483,357.5416,0.0006494076,-0.01251187,0.0007190607,-0.06258797,0.01952578,0.09947135,-0.3406942,-0.5602059,1.652556,4.727565,358.717,2.092003,-0.02044904,-0.004889607,-0.002995124,0.05068668,0.05596473,-0.1301204,-0.111001,-0.5606735,1.628502,6.103879,347.988,339.1604,
639.681,0.00273586,0.003639869,-0.006676103,0.06293947,0.008587643,0.01517498,-0.2533673,-0.1573696,1.217977,352.5403,5.233445,357.4988,0.005620939,-0.01264131,-0.0006900215,-0.05442663,0.00414551,0.1317772,-0.3405233,-0.5603835,1.652528,4.771544,358.6951,1.940769,-0.01992179,-0.006275055,-0.002998537,0.04806906,0.05980648,-0.1362917,-0.1112381,-0.5607303,1.628451,6.13207,347.9623,339.2821,
653.685,0.002867572,0.00287571,-0.006064688,0.0556949,0.01005884,0.02382565,-0.2533241,-0.1573494,1.217907,352.5123,5.234333,357.4626,0.008993031,-0.01171192,-0.001833002,-0.04661975,-0.004314886,0.156139,-0.34031,-0.560519,1.652489,4.802468,358.6782,1.774924,-0.01865294,-0.005115137,-0.002500577,0.04868804,0.05367208,-0.1190259,-0.1114158,-0.5606948,1.628432,6.138888,347.9419,339.3526,
667.216,0.00359633,0.001680155,-0.005509415,0.04687812,0.009208591,0.02330813,-0.253275,-0.1573559,1.217866,352.4907,5.231421,357.447,0.01254749,-0.007529607,-0.003631928,-0.008575714,-0.01645123,0.1866688,-0.340041,-0.5605897,1.652399,4.768827,358.6724,1.556749,-0.01852478,-0.0003785208,-0.002565619,0.07341084,0.04897091,-0.08890907,-0.1116041,-0.5606703,1.628367,6.097658,347.9038,339.4119,
681.107,0.004169668,0.0007821432,-0.004912933,0.03273133,0.003898972,0.02595875,-0.2532246,-0.1573669,1.217836,352.4946,5.245686,357.4235,0.01466442,-0.001993507,-0.005399073,0.03783907,-0.0222299,0.2107942,-0.3397614,-0.5605934,1.652279,4.670727,358.6658,1.324872,-0.01807147,0.002728175,-0.003068627,0.08468542,0.05500899,-0.07317127,-0.1117918,-0.5606125,1.628327,6.064892,347.85,339.4835,
695.099,0.004971556,-0.0003972958,-0.004164002,0.02757399,-0.00193973,0.02388315,-0.2531456,-0.1574027,1.217809,352.4783,5.259743,357.4079,0.01623153,0.002373633,-0.006564541,0.06550156,-0.03241909,0.2165898,-0.3394849,-0.5605792,1.652171,4.568289,358.6767,1.121841,-0.01520657,0.003960346,-0.002270482,0.07344463,0.04915923,-0.05013799,-0.1118962,-0.5605684,1.628299,6.048839,347.8215,339.5091,
708.952,0.005820131,-0.0002542596,-0.003681934,0.01790708,-0.006923329,0.02012707,-0.253042,-0.157402,1.217769,352.4791,5.271101,357.4038,0.01766304,0.004247676,-0.00691747,0.07211488,-0.04884999,0.2040567,-0.3392792,-0.5605848,1.652109,4.497493,358.7177,0.9799418,-0.01081428,0.003037697,-0.001217699,0.04797222,0.03481752,-0.02992201,-0.1119733,-0.5605468,1.628273,6.045612,347.8116,339.5142,
723.11,0.006649634,-5.260541E-05,-0.003007874,0.02179016,-0.01229839,0.01304749,-0.2529304,-0.1573984,1.217746,352.4489,5.292096,357.4012,0.01744361,0.004673637,-0.006353122,0.07060172,-0.05404162,0.1887757,-0.3391232,-0.5605909,1.652065,4.445331,358.7467,0.8674098,-0.006053026,0.001207637,-7.173624E-05,0.03131184,0.01164956,-0.03884451,-0.112038,-0.5605278,1.628257,6.04215,347.8153,339.5427,
737.216,0.006878328,0.0001672757,-0.002613131,0.02382842,-0.02185058,0.01072742,-0.2528675,-0.1573896,1.217725,352.4262,5.323278,357.3959,0.01499779,0.003382116,-0.005138647,0.05764811,-0.03940296,0.1738012,-0.339026,-0.5606263,1.652049,4.420249,358.7405,0.7722917,-0.002270288,-0.0005609224,0.0009418528,0.02652739,-0.01176545,-0.05346342,-0.1120932,-0.560528,1.628252,6.035906,347.8329,339.5907,
751.061,0.00761051,-0.000439279,-0.00328285,0.02580769,-0.02294891,0.002858861,-0.2527801,-0.1574107,1.217668,352.4022,5.335286,357.4065,0.01159602,0.002039914,-0.003646267,0.04542865,-0.02081111,0.1633541,-0.3389543,-0.5606453,1.652042,4.400427,358.7234,0.6817151,-3.888266E-05,-0.003897538,0.0015495,0.01550593,-0.0102431,-0.06911474,-0.1121144,-0.5605838,1.628294,6.043096,347.8537,339.6527,
