time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
583.336,0.01857572,0.01367138,-0.007269641,0.06757539,-0.05238378,0.04946386,-0.006453272,0.3483944,1.598982,0.7992274,2.043589,0.1837805,0.03564815,0.2472431,-0.01464904,0.1164856,0.6950379,0.7604829,-0.1422512,0.1344641,2.183746,331.4656,345.8556,58.09161,0.19171,0.0589069,0.04906883,-0.4848606,0.157619,0.8000131,-0.003378283,0.3917954,2.12458,340.2184,327.0479,93.15241,
597.362,0.01851352,0.01432215,-0.006167138,0.0678444,-0.05159625,0.05590229,-0.006213699,0.3485973,1.598913,0.7463162,2.078923,0.1153925,0.04708432,0.3192802,-0.01756678,0.1871792,0.894802,0.9455999,-0.1417133,0.1402928,2.183682,330.5652,346.6664,56.76114,0.2454865,0.06836367,0.06273859,-0.613548,0.1290887,1.0703,0.0009236746,0.392634,2.125634,339.8578,327.6332,91.66337,
611.27,0.01825399,0.01481264,-0.005369391,0.0681752,-0.04870041,0.06346926,-0.005996503,0.3488358,1.598809,0.6997294,2.110361,0.04916498,0.08105089,0.3956291,-0.02018393,0.3036865,1.15726,1.29729,-0.1406389,0.1471219,2.183764,329.433,348.0278,54.7245,0.2986369,0.07464028,0.07479487,-0.7649206,0.09864619,1.336534,0.005927349,0.3935356,2.126822,339.4995,328.3016,89.88204,
625,0.01842266,0.01470809,-0.004941012,0.0712296,-0.04429333,0.06134751,-0.005757109,0.3490071,1.598709,0.6386204,2.135714,0.005046605,0.1228346,0.465424,-0.01838691,0.4202888,1.37365,1.682582,-0.1394631,0.1546549,2.183953,328.3249,349.8092,52.16188,0.3436326,0.08074486,0.08341184,-0.8969744,0.1446745,1.536151,0.01127911,0.3943995,2.128126,339.0096,328.976,88.01485,
639.054,0.01878426,0.01385057,-0.004928769,0.07088834,-0.04087013,0.0550603,-0.005502163,0.3491358,1.598631,0.586031,2.166358,359.9711,0.1543286,0.5268802,-0.02009247,0.5777619,1.499242,1.884855,-0.1383872,0.1625597,2.183867,327.2571,351.6486,49.68063,0.396151,0.0868625,0.09342332,-1.034505,0.2561068,1.750996,0.01756052,0.3951094,2.12962,338.3395,329.7435,85.89633,
653.153,0.01875055,0.01208034,-0.005009033,0.06970532,-0.04189671,0.05295308,-0.00524449,0.3492423,1.598536,0.5374846,2.198846,359.924,0.164793,0.5658492,-0.02980588,0.7226683,1.571516,1.826067,-0.1372251,0.1702987,2.183641,326.1515,353.1683,47.62411,0.4494743,0.08585577,0.1042458,-1.139312,0.3631419,1.96578,0.02440416,0.3955498,2.13127,337.631,330.6427,83.58805,
666.966,0.01890346,0.01037317,-0.005901322,0.06263638,-0.04009576,0.06085431,-0.004976403,0.3493265,1.598409,0.505078,2.228136,359.856,0.1762885,0.591258,-0.03493828,0.8672992,1.589787,1.787071,-0.1357006,0.1782763,2.183663,325.0928,354.8172,45.53237,0.5024991,0.07734658,0.1168585,-1.245762,0.4762047,2.207121,0.03178225,0.3956073,2.133153,336.873,331.6976,80.98279,
680.969,0.01899653,0.007813673,-0.006738214,0.0546554,-0.04579753,0.07072007,-0.004683632,0.3493427,1.598343,0.4822477,2.276899,359.7781,0.2052141,0.6167574,-0.03339042,0.940575,1.669331,1.930987,-0.1333214,0.187009,2.183768,324.1956,356.8493,42.79832,0.5526125,0.06123124,0.1310425,-1.394375,0.6053789,2.504209,0.03957021,0.3952256,2.135154,336.0627,332.9252,77.9331,
694.771,0.01908951,0.004844324,-0.007838317,0.04276823,-0.05700264,0.08709307,-0.004392717,0.3492966,1.598228,0.4741446,2.338583,359.6797,0.2522162,0.6435869,-0.03332884,0.9777056,1.924619,2.271529,-0.1303824,0.1965083,2.183638,323.4282,359.4013,38.97604,0.5984915,0.03567823,0.1438026,-1.678176,0.7008688,2.840394,0.04792096,0.3944319,2.137229,335.3767,334.2261,74.25413,
708.563,0.01941792,0.002045644,-0.009403923,0.02105898,-0.0681098,0.09976614,-0.004097678,0.3492703,1.598082,0.5077373,2.408204,359.5872,0.2927405,0.6707532,-0.04053308,1.003888,2.333824,2.53994,-0.1274991,0.206337,2.18324,322.6759,1.98429,34.48094,0.6413027,0.005127834,0.152031,-2.012689,0.8173134,3.18117,0.05674103,0.3933237,2.139231,334.7905,335.61,70.04809,
722.589,0.01998932,-0.0007225086,-0.01116415,-0.007714103,-0.07350345,0.1013094,-0.003809727,0.349193,1.59788,0.5669908,2.471408,359.5169,0.3117061,0.691028,-0.04997423,1.091545,2.587996,2.561202,-0.1247719,0.2160139,2.182765,321.955,4.329983,30.27095,0.6800104,-0.0218038,0.1534803,-2.328429,1.057607,3.477283,0.0658605,0.3919895,2.141169,334.1306,337.0159,65.46908,
